customer_id,member_since,age,gender,postal_code,city,county,loyalty_tier,email_consent,mobile_app_user,preferred_language,household_size,estimated_income
COOP_000622,2022-08-08,48,F,5646,Kristensen,Bergen,Bronze,True,True,NO,5,402319.89242770476
COOP_000623,2024-04-08,64,F,7335,Birkeland,Fredrikstad,Silver,True,True,NO,4,442756.47248559125
COOP_000624,2018-10-20,27,F,6060,Gunnsund,Oslo,Gold,True,False,NO,3,309064.3348788016
COOP_000625,2020-06-11,46,M,8469,Solberg,Bergen,Bronze,True,False,EN,5,515031.06165606144
COOP_000626,2020-03-06,54,F,0716,Holm,Tromsø,Silver,False,False,NO,3,419620.9032172597
COOP_000627,2017-10-29,54,F,3981,Antonsen,Oslo,Silver,False,True,NO,3,435846.22232584795
COOP_000628,2016-05-01,34,F,2627,Berntsen,Kristiansand,Silver,True,False,NO,3,440054.66513143614
COOP_000629,2017-05-09,46,M,0141,Lunde,Skien,Bronze,False,True,NO,3,511618.92761263304
COOP_000630,2023-09-16,71,F,8824,Pettersen,Tromsø,Silver,True,True,NO,4,491390.21283877175
COOP_000631,2023-10-14,28,F,4188,Bakke,Fredrikstad,Gold,True,True,EN,2,99063.33578354795
COOP_000632,2016-11-02,36,M,5851,Sondrestad,Stavanger,Silver,False,False,NO,3,413100.31365088443
COOP_000633,2016-07-03,26,F,6324,Kennethvåg,Trondheim,Silver,True,False,SE,2,693633.2078532827
COOP_000634,2015-09-07,52,M,0278,Lineodden,Bergen,Bronze,True,True,NO,2,546973.5022448095
COOP_000635,2023-02-01,47,F,6129,Pettersen,Trondheim,Silver,True,True,EN,2,551530.2207137306
COOP_000636,2018-02-19,49,M,4794,Thomasnes,Tromsø,Bronze,True,False,NO,1,458838.9789750916
COOP_000637,2024-08-21,52,M,5879,Øyvindborg,Trondheim,Silver,False,False,NO,1,740885.5244392854
COOP_000638,2023-08-10,43,F,0145,Audvær,Stavanger,Bronze,True,False,NO,2,561104.4028511858
COOP_000639,2020-09-06,36,F,5025,Larsen,Sandnes,Gold,True,False,NO,1,641477.7315699423
COOP_000640,2017-07-06,80,F,7584,Halvorsen,Kristiansand,Platinum,True,True,NO,4,727638.496779426
COOP_000641,2018-02-03,19,F,7750,Ninahamn,Kristiansand,Silver,True,True,NO,3,708180.3645039124
COOP_000642,2017-04-08,43,M,7216,Torillby,Oslo,Silver,False,True,NO,1,788276.0941530444
COOP_000643,2020-03-03,63,F,0440,Eide,Sandnes,Bronze,False,False,SE,3,652937.1959997914
COOP_000644,2021-01-01,69,M,4019,Strøm,Bergen,Silver,False,True,NO,1,507235.8614436979
COOP_000645,2017-07-04,43,M,1567,Siljedal,Tromsø,Gold,True,False,NO,4,562037.648456766
COOP_000646,2021-04-15,54,M,2592,Olavsand,Sarpsborg,Gold,False,True,NO,1,360284.90752217214
COOP_000647,2020-04-27,38,M,6816,Johansen,Sandnes,Gold,True,True,NO,2,282516.77780743036
COOP_000648,2020-04-29,24,F,1786,Stianbø,Trondheim,Gold,True,False,NO,1,347770.37468270597
COOP_000649,2017-05-01,77,F,5805,Monasjøen,Fredrikstad,Silver,True,False,NO,2,747715.80407456
COOP_000650,2025-01-02,41,F,5028,Ruthsund,Skien,Bronze,True,True,NO,4,490018.26419974427
COOP_000651,2023-11-25,38,M,4492,Oddstad,Kristiansand,Platinum,True,True,NO,2,515196.32343750424
COOP_000652,2021-01-07,33,F,0536,Strøm,Fredrikstad,Silver,False,True,NO,2,647849.550726502
COOP_000653,2023-06-01,39,F,2734,Dahl,Skien,Silver,True,True,NO,3,612223.6723053812
COOP_000654,2024-01-07,37,M,8062,Tangen,Fredrikstad,Gold,True,True,NO,5,500523.9135087477
COOP_000655,2023-05-04,18,M,5587,Torbjørnberg,Fredrikstad,Silver,True,True,NO,5,486424.68671509356
COOP_000656,2016-12-14,53,F,8549,Elinhelle,Sandnes,Bronze,True,False,NO,4,642960.8177054303
COOP_000657,2017-05-04,35,F,4757,Sivertsen,Stavanger,Silver,False,False,NO,2,401772.1115146289
COOP_000658,2023-09-28,32,F,3186,Nygård,Kristiansand,Gold,True,True,NO,5,506954.5545231456
COOP_000659,2015-10-16,52,M,0618,Christensen,Sandnes,Bronze,True,True,NO,4,403378.80445918965
COOP_000660,2017-08-22,46,M,4271,Sanderberg,Bergen,Gold,False,True,NO,2,528771.1369949578
COOP_000661,2015-08-05,73,M,9147,Holm,Tromsø,Silver,True,False,NO,3,678846.5539064961
COOP_000662,2015-10-21,26,M,7969,Svendsen,Bergen,Gold,True,True,NO,2,584930.2131140347
COOP_000663,2017-12-10,34,M,6735,Lien,Tromsø,Silver,True,False,EN,3,513379.0125536004
COOP_000664,2017-04-12,37,F,2802,Hannevik,Sarpsborg,Platinum,True,True,EN,3,456056.28667185723
COOP_000665,2018-06-25,57,F,7053,Kristensen,Bergen,Bronze,False,False,EN,3,434599.8123863051
COOP_000666,2017-10-14,40,F,8041,Engen,Skien,Bronze,False,False,NO,2,473624.83451125567
COOP_000667,2023-08-28,49,M,8011,Abrahamsen,Stavanger,Bronze,True,True,NO,1,426469.7544061226
COOP_000668,2017-05-13,18,F,4735,Hannastrand,Trondheim,Silver,True,False,EN,5,553624.9228075285
COOP_000669,2024-08-14,46,F,9095,Camillagrunn,Trondheim,Silver,True,False,NO,1,415148.1166923548
COOP_000670,2022-04-23,25,M,8179,Svendsen,Tromsø,Bronze,True,True,EN,3,528511.1626953711
COOP_000671,2019-12-23,74,M,5995,Edvardsen,Bergen,Gold,True,False,NO,2,151228.53522186825
COOP_000672,2022-11-23,24,F,0301,Audsund,Bergen,Silver,False,False,NO,3,742506.8747569977
COOP_000673,2021-08-03,61,F,8937,Jonnes,Trondheim,Silver,True,True,NO,1,599093.3903925117
COOP_000674,2023-09-30,46,M,5310,Erlingborg,Sarpsborg,Bronze,True,False,NO,4,408122.10079360695
COOP_000675,2017-03-13,40,M,8912,Karibø,Tromsø,Bronze,True,False,NO,3,674667.9996990857
COOP_000676,2023-02-10,48,F,1559,Fredriksen,Tromsø,Bronze,True,False,EN,2,369039.51239229314
COOP_000677,2019-08-24,31,M,3608,Mikkelsen,Oslo,Gold,True,False,NO,3,720945.6718021047
COOP_000678,2024-03-13,80,M,4885,Mikkelsen,Tromsø,Bronze,False,True,NO,1,643989.2199993844
COOP_000679,2020-08-08,55,M,8688,Dahl,Sandnes,Bronze,True,False,EN,3,1016936.5301565761
COOP_000680,2017-11-26,49,F,3224,Sørensen,Sandnes,Silver,True,True,SE,3,443711.3099592677
COOP_000681,2021-08-29,36,F,1627,Sofieodden,Skien,Silver,True,False,EN,2,553279.8613273334
COOP_000682,2020-09-08,52,F,7370,Livås,Bergen,Silver,True,True,NO,1,490248.54932492087
COOP_000683,2019-12-09,64,F,5514,Rasmussen,Sarpsborg,Bronze,True,False,NO,4,552176.3498893981
COOP_000684,2020-03-23,54,M,8815,Strand,Fredrikstad,Silver,True,True,NO,2,566466.158018556
COOP_000685,2022-06-06,58,F,5713,Ødegård,Kristiansand,Gold,True,False,NO,3,858590.7797491015
COOP_000686,2017-07-07,42,F,9947,Magnusdal,Tromsø,Silver,False,False,EN,2,383053.40332927543
COOP_000687,2018-07-24,40,M,1082,Mikkelsen,Kristiansand,Bronze,False,True,NO,1,661081.8048811655
COOP_000688,2022-02-19,39,F,5444,Theavik,Sarpsborg,Gold,False,True,EN,1,437703.2946227024
COOP_000689,2023-11-26,59,M,2967,Solheim,Kristiansand,Platinum,False,True,NO,4,285859.5345053712
COOP_000690,2023-04-30,68,F,9474,Bøe,Kristiansand,Bronze,False,False,NO,4,562808.2915202437
COOP_000691,2020-03-08,56,M,6041,Sandvik,Kristiansand,Silver,False,True,NO,3,364766.64338113257
COOP_000692,2017-10-15,18,F,2000,Kristiansen,Sandnes,Bronze,False,True,NO,5,444133.97753569525
COOP_000693,2021-09-09,55,F,7747,Marteby,Trondheim,Gold,True,True,NO,5,602713.7162412978
COOP_000694,2019-03-20,55,F,5474,Kristianhavn,Fredrikstad,Gold,True,False,NO,3,728611.9174037871
COOP_000695,2024-06-11,69,F,5912,Petterøy,Trondheim,Silver,True,True,NO,2,589275.847960957
COOP_000696,2023-02-17,42,M,3168,Solheim,Oslo,Bronze,True,False,NO,2,627903.8118456833
COOP_000697,2016-07-22,59,M,7149,Gulbrandsen,Sandnes,Bronze,False,True,NO,2,529296.508682535
COOP_000698,2022-09-14,53,F,8682,Dahl,Sandnes,Bronze,False,True,EN,1,650030.8517613687
COOP_000699,2022-04-08,65,M,5074,Kårehavn,Sarpsborg,Bronze,True,True,NO,1,656804.7581482581
COOP_000700,2025-04-28,60,F,6860,Vegardvik,Tromsø,Bronze,True,False,EN,2,488880.98390625976
COOP_000701,2016-11-26,47,F,1681,Frodeø,Fredrikstad,Gold,False,True,NO,1,508567.3005999359
COOP_000702,2022-05-08,47,M,0279,Kristensen,Oslo,Bronze,True,True,NO,1,987726.0332590139
COOP_000703,2021-05-23,51,M,7558,Erlinghamn,Stavanger,Platinum,True,True,NO,3,287438.8396828743
COOP_000704,2022-05-18,38,F,4772,Maribø,Fredrikstad,Bronze,True,True,NO,1,400723.9060151144
COOP_000705,2025-05-16,51,M,5650,Vildeø,Tromsø,Silver,False,False,NO,1,583975.8028172933
COOP_000706,2023-02-21,31,M,7285,Myklebust,Oslo,Bronze,True,True,NO,3,809675.4447650949
COOP_000707,2021-02-28,39,M,9725,Abrahamsen,Oslo,Silver,True,False,NO,3,907171.5851322548
COOP_000708,2022-09-28,19,F,7412,Haugen,Stavanger,Platinum,True,False,NO,2,523476.6586339743
COOP_000709,2015-09-04,32,M,4659,Heidiby,Skien,Bronze,True,True,NO,4,646355.8887462352
COOP_000710,2023-12-11,39,M,1983,Larsen,Bergen,Silver,True,True,NO,3,522499.84847488225
COOP_000711,2021-05-29,24,F,4957,Fredrikfjell,Sandnes,Bronze,True,False,NO,3,730386.4757837842
COOP_000712,2022-05-01,36,F,6702,Ritastad,Stavanger,Gold,True,False,NO,1,590190.5178061821
COOP_000713,2022-07-17,18,M,4681,Mariebø,Stavanger,Silver,True,True,NO,2,342792.2688171627
COOP_000714,2017-05-21,20,M,3394,Alexandervik,Stavanger,Gold,True,True,EN,2,853388.5345854221
COOP_000715,2021-07-20,34,F,6365,Turidbø,Stavanger,Bronze,True,True,EN,3,683365.4167874466
COOP_000716,2017-09-23,50,F,7776,Malinnes,Oslo,Bronze,False,True,NO,1,308324.5805238671
COOP_000717,2018-07-12,22,F,9806,Karolineeid,Stavanger,Gold,False,True,NO,2,360584.5336452154
COOP_000718,2024-05-17,72,M,5154,Abrahamsen,Skien,Bronze,True,True,NO,2,528166.4952195424
COOP_000719,2018-05-01,61,F,9713,Henriksen,Stavanger,Silver,True,False,NO,2,506389.41702932783
COOP_000720,2021-02-23,57,F,9656,Lunde,Sarpsborg,Bronze,False,True,NO,3,633035.429660169
COOP_000721,2018-07-17,65,M,0807,Johannesvær,Oslo,Gold,True,True,NO,2,604997.471822094
COOP_000722,2025-05-03,51,F,3141,Stigbø,Bergen,Gold,True,True,NO,4,409620.96668164467
COOP_000723,2017-02-15,59,F,3344,Jorunneid,Skien,Silver,True,False,NO,2,607642.8832250946
COOP_000724,2017-05-17,18,M,6233,Sarasund,Sandnes,Platinum,True,True,EN,2,630546.3545415612
COOP_000725,2018-08-14,47,F,0351,Oleeid,Kristiansand,Bronze,False,False,SE,2,452720.8280142405
COOP_000726,2023-06-20,39,M,5560,Vik,Stavanger,Silver,True,True,NO,4,665620.3329981957
COOP_000727,2018-04-14,48,M,1325,Elinvåg,Bergen,Silver,True,True,NO,2,546275.0998444369
COOP_000728,2024-09-21,47,M,3316,Johnby,Skien,Bronze,True,True,NO,2,713863.300344154
COOP_000729,2021-09-25,44,M,9016,Kristiansen,Oslo,Bronze,True,False,NO,3,567115.223833978
COOP_000730,2020-10-30,53,F,3262,Berge,Tromsø,Bronze,True,False,NO,1,628630.0312614203
COOP_000731,2018-10-20,43,M,8506,Paulsen,Stavanger,Silver,False,True,NO,4,766270.7993523862
COOP_000732,2023-10-31,32,M,9088,Christensen,Skien,Bronze,False,True,EN,2,665515.5349837685
COOP_000733,2022-07-19,51,M,7885,Hansen,Trondheim,Bronze,True,True,SE,5,521768.13068416144
COOP_000734,2023-01-07,39,M,5337,Bøe,Fredrikstad,Bronze,True,False,EN,4,355054.34952063765
COOP_000735,2018-09-29,23,F,8988,Haugland,Sandnes,Bronze,False,False,NO,3,670473.2113921033
COOP_000736,2020-07-25,32,M,9980,Karisund,Sarpsborg,Platinum,True,True,NO,2,313912.86820083985
COOP_000737,2018-06-02,41,M,9915,Moen,Fredrikstad,Gold,True,False,NO,2,717782.4916382988
COOP_000738,2025-04-29,55,F,9284,Myhre,Fredrikstad,Bronze,False,True,NO,3,542013.6144866196
COOP_000739,2019-10-09,63,F,9635,Astrideid,Oslo,Gold,False,True,NO,2,537052.54818326
COOP_000740,2020-02-02,34,M,0358,Ingerfoss,Trondheim,Bronze,True,True,NO,4,457418.1630028058
COOP_000741,2021-08-11,18,F,6996,Rasmussen,Stavanger,Bronze,True,True,NO,5,471181.2378689659
COOP_000742,2021-09-02,24,F,2942,Mariannestrand,Kristiansand,Gold,False,True,NO,2,815225.3939589675
COOP_000743,2022-10-18,59,F,2673,Rasmussen,Skien,Bronze,True,True,EN,2,405219.71609750006
COOP_000744,2018-10-01,61,F,3212,Karenbø,Fredrikstad,Bronze,True,True,NO,1,437785.59030675294
COOP_000745,2022-12-07,54,M,6651,Monicanes,Bergen,Bronze,False,True,NO,4,496587.0063519837
COOP_000746,2020-08-09,28,M,0691,Sæther,Oslo,Silver,True,False,NO,2,819092.3997080242
COOP_000747,2016-05-03,66,M,7904,Dahl,Stavanger,Bronze,True,False,NO,2,368711.4213636487
COOP_000748,2020-03-28,38,M,6700,Mikkelsen,Tromsø,Bronze,True,True,EN,4,384239.9026210038
COOP_000749,2017-07-20,37,M,7667,Sæther,Sarpsborg,Gold,True,False,NO,2,676267.1162176019
COOP_000750,2015-10-01,32,F,6572,Olsen,Sarpsborg,Silver,False,False,NO,3,623358.1200055543
COOP_000751,2021-12-18,20,F,0897,Erikhavn,Tromsø,Bronze,True,True,NO,2,352057.25373500015
COOP_000752,2024-05-22,56,M,3193,Haugland,Bergen,Gold,True,True,EN,1,457819.1824463358
COOP_000753,2019-05-20,41,F,1922,Kristofferås,Bergen,Platinum,False,False,NO,1,601374.7700365621
COOP_000754,2024-09-11,44,M,0211,Simenfjell,Sarpsborg,Bronze,True,True,NO,4,567801.8626101537
COOP_000755,2023-08-11,39,F,3270,Haugen,Stavanger,Bronze,True,True,NO,5,299324.53412589023
COOP_000756,2020-12-18,48,F,0036,Eliassen,Oslo,Bronze,True,False,NO,2,472741.5965514808
COOP_000757,2022-03-04,40,F,3222,Karolinebø,Bergen,Bronze,False,False,EN,3,289055.9441973218
COOP_000758,2018-02-20,61,M,6465,Tangen,Sandnes,Bronze,True,True,EN,3,653742.7862682083
COOP_000759,2017-05-13,42,M,6019,Ritafjell,Stavanger,Silver,True,False,NO,3,553793.6049002014
COOP_000760,2019-10-19,22,M,2478,Lindamark,Sarpsborg,Platinum,True,True,NO,3,692212.6581154135
COOP_000761,2024-08-21,51,M,2746,Jondal,Kristiansand,Platinum,False,True,NO,2,508499.2342421282
COOP_000762,2020-08-05,50,F,3272,Johansand,Kristiansand,Platinum,True,True,NO,5,860107.3255506172
COOP_000763,2017-01-02,54,F,4052,Engen,Tromsø,Silver,False,True,NO,1,814976.770049145
COOP_000764,2023-10-07,30,F,9974,Bakken,Sandnes,Platinum,True,True,NO,1,372423.6038422496
COOP_000765,2015-11-06,55,M,2903,Kristofferhamn,Stavanger,Bronze,True,False,EN,3,726819.449167828
COOP_000766,2025-05-19,41,F,7371,Cathrinefjord,Kristiansand,Gold,True,False,NO,2,476698.16645514127
COOP_000767,2017-04-20,56,F,4275,Ali,Skien,Gold,True,True,NO,3,288557.8704270002
COOP_000768,2019-01-17,50,M,2020,Rønning,Trondheim,Bronze,False,True,NO,5,468740.58801251586
COOP_000769,2017-04-16,34,F,5401,Fredriksen,Oslo,Platinum,True,True,NO,2,648822.0962325847
COOP_000770,2020-12-29,25,M,5095,Sebastianodden,Fredrikstad,Silver,True,True,NO,1,532707.3698720172
COOP_000771,2017-07-01,47,M,2584,Nygård,Trondheim,Silver,True,False,NO,4,751772.1430678621
COOP_000772,2020-07-09,43,M,3090,Tveit,Trondheim,Bronze,False,True,NO,2,268450.9906823371
COOP_000773,2019-08-14,27,F,9633,Kristoffersen,Kristiansand,Gold,False,False,EN,2,554580.4742493026
COOP_000774,2021-08-05,39,F,3665,Franksand,Tromsø,Gold,True,True,NO,3,438224.8344523974
COOP_000775,2015-09-27,54,M,1932,Eriksen,Sarpsborg,Silver,False,False,NO,4,499504.4375706918
COOP_000776,2016-06-07,18,M,1247,Bakke,Sandnes,Gold,True,False,EN,5,590084.7926273145
COOP_000777,2016-10-18,51,M,1675,Moen,Oslo,Bronze,True,False,NO,2,510736.2564668358
COOP_000778,2017-07-12,53,M,7317,Aune,Tromsø,Gold,True,True,NO,2,394939.7699937897
COOP_000779,2023-06-26,32,F,6035,Vildeborg,Oslo,Silver,True,True,NO,3,833445.1638336312
COOP_000780,2023-03-18,45,F,0581,Pålodden,Tromsø,Platinum,True,True,SE,3,330148.9213986857
COOP_000781,2023-01-05,47,F,9569,Aasen,Trondheim,Bronze,True,True,NO,1,466126.36643156916
COOP_000782,2015-10-10,20,F,7250,Lund,Stavanger,Bronze,False,True,NO,1,473152.4034311358
COOP_000783,2020-05-12,67,M,9008,Benteberg,Stavanger,Bronze,False,True,NO,2,501557.67574912775
COOP_000784,2015-08-09,21,F,1377,Leifby,Trondheim,Bronze,True,False,NO,3,975024.3417841409
COOP_000785,2023-02-04,51,F,4710,Paulsen,Kristiansand,Bronze,False,False,EN,1,496603.88734212506
COOP_000786,2017-09-27,64,M,8872,Alexanderby,Oslo,Silver,True,True,NO,4,555328.3646166936
COOP_000787,2022-08-23,42,M,9703,Strand,Stavanger,Bronze,False,True,NO,1,616485.714712782
COOP_000788,2019-05-15,59,M,0320,Steinarodden,Oslo,Silver,True,True,NO,1,705921.822118802
COOP_000789,2023-09-14,45,M,0950,Trinegrunn,Bergen,Silver,True,True,NO,2,724735.9386454908
COOP_000790,2020-07-30,38,M,7565,Bjørgås,Sandnes,Bronze,True,True,SE,3,393024.4406309286
COOP_000791,2015-11-19,28,M,9963,Karlsen,Oslo,Bronze,False,True,NO,3,729536.6423142029
COOP_000792,2024-06-25,69,F,0388,Geirsjøen,Oslo,Gold,True,True,NO,3,611469.6269609922
COOP_000793,2024-12-17,18,M,6361,Mathisen,Stavanger,Silver,True,True,NO,1,766661.8292582631
COOP_000794,2024-02-03,18,F,8912,Jakobsen,Trondheim,Silver,True,True,NO,1,415878.78417922347
COOP_000795,2024-04-21,31,F,1005,Lenevær,Skien,Silver,True,True,NO,4,644141.6818888675
COOP_000796,2017-04-29,30,M,6810,Roysand,Skien,Bronze,True,False,NO,2,654638.6103435875
COOP_000797,2025-02-06,35,F,3069,Helgeby,Stavanger,Silver,False,False,NO,4,492018.75761533604
COOP_000798,2024-07-03,35,F,1669,Haug,Kristiansand,Gold,True,False,NO,1,626368.8992575158
COOP_000799,2022-03-09,43,F,5889,Henriksen,Fredrikstad,Bronze,False,True,NO,2,579526.5280252944
COOP_000800,2018-11-04,51,F,2107,Johnsen,Oslo,Bronze,True,True,NO,3,701009.5106840597
COOP_000801,2021-09-23,56,M,4323,Dagstrand,Sarpsborg,Gold,True,True,NO,2,617102.9009005271
COOP_000802,2023-12-24,18,F,7934,Dahl,Oslo,Gold,False,False,EN,4,535322.3844677312
COOP_000803,2017-11-07,31,M,1681,Ali,Tromsø,Silver,True,False,SE,2,628640.0645158953
COOP_000804,2017-08-03,52,M,9014,Olavfoss,Fredrikstad,Silver,False,True,NO,3,550977.7112468361
COOP_000805,2020-05-14,48,F,0928,Kåreøy,Stavanger,Silver,False,False,NO,4,415411.7608752826
COOP_000806,2022-02-23,49,F,6099,Sveinberg,Trondheim,Gold,True,False,NO,2,566744.5031864772
COOP_000807,2015-06-15,61,M,4969,Ninaborg,Oslo,Gold,False,False,NO,2,492848.37458581425
COOP_000808,2021-11-17,26,M,0011,Kirstenvåg,Stavanger,Platinum,True,True,NO,2,485994.0448403817
COOP_000809,2017-05-13,52,F,5496,Frodemark,Skien,Silver,False,True,NO,3,678720.8606401024
COOP_000810,2015-12-01,21,F,1303,Hildeberg,Tromsø,Bronze,True,True,NO,2,587052.1908049441
COOP_000811,2022-07-13,60,M,8631,Sverrehamn,Fredrikstad,Bronze,False,False,NO,2,478639.6281677994
COOP_000812,2021-12-03,23,F,2382,Arnesen,Stavanger,Gold,True,False,NO,4,482828.01964200893
COOP_000813,2016-03-05,18,M,8084,Camillavær,Oslo,Bronze,True,False,NO,4,516930.36341585853
COOP_000814,2022-03-28,30,F,1812,Abrahamsen,Oslo,Platinum,False,False,NO,4,627818.9526177582
COOP_000815,2020-08-15,51,M,4880,Siljehelle,Sarpsborg,Gold,True,True,NO,1,738371.2465728361
COOP_000816,2020-10-11,53,M,8758,Nilsen,Trondheim,Silver,True,False,EN,2,398671.7451215007
COOP_000817,2018-12-12,48,M,6685,Strøm,Oslo,Silver,False,False,EN,5,609884.228940899
COOP_000818,2020-06-04,59,F,1209,Hansen,Sarpsborg,Silver,True,True,NO,3,570512.4414906448
COOP_000819,2021-05-16,35,F,8953,Malinøy,Tromsø,Bronze,False,True,NO,4,396440.3719379245
COOP_000820,2017-04-01,43,F,5534,Thorby,Sarpsborg,Silver,True,False,NO,3,538639.7225832609
COOP_000821,2018-01-19,24,F,3557,Bakken,Bergen,Gold,True,False,NO,2,420842.5491751637
COOP_000822,2025-01-13,56,F,7457,Strand,Kristiansand,Bronze,True,False,NO,3,553262.8276023942
COOP_000823,2024-01-17,31,F,4158,Jacobsen,Oslo,Silver,False,True,NO,1,544109.0039572637
COOP_000824,2023-02-22,48,M,6807,Berntsen,Trondheim,Gold,False,True,NO,1,695243.4999718572
COOP_000825,2015-07-25,45,F,0412,Tonjefjord,Sandnes,Bronze,True,False,NO,4,476437.8308877369
COOP_000826,2021-08-17,43,M,6700,Edvardsen,Fredrikstad,Silver,True,True,NO,1,500044.35714193573
COOP_000827,2022-10-17,37,M,7210,Knudsen,Oslo,Bronze,False,False,NO,1,573572.7806186422
COOP_000828,2016-07-31,55,F,3659,Øysteinborg,Tromsø,Bronze,False,True,NO,4,531651.4926800883
COOP_000829,2021-09-11,55,F,0303,Sandvik,Tromsø,Bronze,True,True,NO,2,963495.9215508759
COOP_000830,2022-05-04,80,M,8378,Sofieås,Bergen,Platinum,True,True,NO,4,420886.479744727
COOP_000831,2017-05-31,80,F,2281,Ragnhildvær,Sarpsborg,Gold,False,True,NO,1,671180.6371708296
COOP_000832,2017-10-05,67,F,0493,Johansen,Oslo,Silver,False,False,NO,2,433285.78212509287
COOP_000833,2016-09-23,62,M,5929,Næss,Kristiansand,Bronze,True,True,NO,4,535577.7387671816
COOP_000834,2018-02-28,18,M,4185,Sindrenes,Sarpsborg,Silver,True,True,NO,4,723939.4434063246
COOP_000835,2019-04-23,75,M,9287,Emiliedal,Oslo,Silver,True,False,NO,5,550506.3962338389
COOP_000836,2020-10-17,37,M,9435,Lisesjøen,Tromsø,Silver,True,True,NO,5,457639.38126861904
COOP_000837,2021-09-05,45,F,0819,Oleeid,Skien,Bronze,True,True,NO,2,302089.12852620776
COOP_000838,2025-03-24,19,F,2825,Strøm,Bergen,Bronze,True,False,NO,4,566261.8710029352
COOP_000839,2024-09-13,42,F,3876,Rønning,Sarpsborg,Silver,True,False,NO,3,615761.9049244968
COOP_000840,2017-01-14,28,F,1271,Brekke,Oslo,Silver,True,True,NO,1,642150.3826941178
COOP_000841,2018-10-13,58,M,4160,Arnesen,Fredrikstad,Silver,True,True,NO,3,620722.8328040844
COOP_000842,2025-01-04,34,F,0341,Andresen,Bergen,Silver,True,False,EN,2,693630.5744919651
COOP_000843,2022-06-28,18,M,2867,Pålby,Skien,Silver,False,True,NO,4,765950.347017081
COOP_000844,2021-10-10,32,F,8097,Annasand,Bergen,Silver,True,True,NO,4,725373.224202357
COOP_000845,2015-12-19,45,F,2505,Wenchemark,Fredrikstad,Gold,True,False,NO,3,413462.82155490713
COOP_000846,2025-06-05,36,M,8498,Lien,Fredrikstad,Silver,False,False,NO,2,669481.1031484306
COOP_000847,2018-06-14,19,F,9046,Birkeland,Sandnes,Gold,True,False,NO,4,415910.28496413655
COOP_000848,2017-10-22,42,F,7807,Elsesand,Fredrikstad,Gold,True,False,NO,4,176826.69136565027
COOP_000849,2020-10-02,25,F,0711,Erlingfjord,Fredrikstad,Silver,False,True,NO,5,160573.53633330157
COOP_000850,2021-09-10,54,F,5974,Vegardsund,Tromsø,Bronze,False,False,NO,2,483050.18818492227
COOP_000851,2015-09-18,36,F,7702,Annabø,Fredrikstad,Gold,True,True,NO,2,496325.80998380994
COOP_000852,2019-11-24,54,M,9348,Pedersen,Trondheim,Bronze,True,True,EN,3,716754.780346616
COOP_000853,2024-07-11,59,M,4908,Joakimhavn,Skien,Gold,True,True,SE,4,624096.6073308467
COOP_000854,2017-12-05,58,F,1401,Aune,Kristiansand,Platinum,True,True,EN,3,791057.0024690444
COOP_000855,2022-05-02,57,F,8468,Sveinsjøen,Kristiansand,Bronze,True,True,NO,4,685106.1578562993
COOP_000856,2020-01-05,41,F,8554,Karlsen,Sarpsborg,Silver,False,False,NO,5,770017.3835348464
COOP_000857,2021-09-10,24,M,2724,Andersgrunn,Bergen,Bronze,False,False,NO,5,659551.6270827649
COOP_000858,2017-09-17,18,F,7545,Kåredal,Bergen,Silver,True,False,NO,3,696768.6708499825
COOP_000859,2017-04-27,55,F,4596,Wenchenes,Bergen,Gold,True,False,NO,2,386913.9491883002
COOP_000860,2019-07-13,59,M,5785,Moe,Trondheim,Silver,False,True,NO,4,288257.84699982504
COOP_000861,2018-07-22,64,M,7232,Ritafjord,Sarpsborg,Gold,True,True,EN,2,346273.76177836093
COOP_000862,2024-02-15,38,M,4988,Steinby,Trondheim,Silver,False,True,NO,4,821138.5483288461
COOP_000863,2022-06-24,48,F,6417,Iversen,Trondheim,Bronze,True,True,NO,3,651496.6102491703
COOP_000864,2025-02-16,44,M,1873,Arnenes,Oslo,Bronze,True,True,NO,1,498594.0169580105
COOP_000865,2017-01-29,26,F,9002,Madsen,Skien,Bronze,True,True,NO,2,407923.4427927929
COOP_000866,2020-06-12,49,F,2762,Bøe,Oslo,Silver,False,True,NO,2,448361.13553323224
COOP_000867,2023-02-24,50,M,2059,Thorsen,Tromsø,Platinum,True,True,NO,3,324770.4215018201
COOP_000868,2020-09-14,37,F,1192,Ingeborgsjøen,Sandnes,Platinum,True,True,NO,3,531022.1654569075
COOP_000869,2018-01-26,49,M,8758,Marenby,Fredrikstad,Bronze,False,True,NO,3,492332.1914322335
COOP_000870,2017-12-06,44,M,6282,Karolinefjell,Skien,Gold,True,True,NO,3,532916.6210849467
COOP_000871,2022-11-14,66,M,9144,Engen,Stavanger,Silver,True,True,EN,2,531343.9052299251
COOP_000872,2019-07-26,38,F,8484,Marenvåg,Kristiansand,Bronze,True,False,NO,2,535741.0591769738
COOP_000873,2016-02-09,64,M,8282,Fredriksen,Tromsø,Gold,True,False,NO,3,570649.2911302069
COOP_000874,2016-02-29,33,F,6395,Pålby,Oslo,Silver,True,True,NO,3,948626.6663900351
COOP_000875,2016-02-12,24,F,8677,Andresen,Bergen,Bronze,True,False,EN,5,507825.3936303164
COOP_000876,2025-01-03,39,M,5710,Johnberg,Sandnes,Bronze,True,True,NO,5,506220.42262903583
