customer_id,recency,frequency,monetary,avg_order_value,loyalty_tier,age,household_size,days_since_first_purchase,purchase_frequency_per_month,customer_lifetime_value,cluster,cluster_gmm,final_cluster,segment_name,historical_clv,avg_days_between_purchases,purchase_acceleration,seasonal_spend_variance,seasonal_frequency_variance,customer_tenure_days,days_since_last_purchase,lifecycle_stage,lifecycle_stage_encoded,predicted_clv,vip_score,is_vip
CUST_015125,25,127,11528.48,90.77543307086614,0,0.0,0.0,271,14.059040590405905,5843.311399932134,0,0,0,Frequent Buyers,1464116.96,0.1968503937007874,5.08,1683.4591349163582,18.463928798245153,,,,0,1527253.9834999985,-0.6063438604427908,True
CUST_015159,2,710,18641.01,26.25494366197183,0,0.0,0.0,361,59.00277008310249,9156.723256772413,0,0,0,Frequent Buyers,13235117.1,0.0028169014084507044,355.0,4261.5453897490825,142.3551895787435,,,,0,14601486.256099999,-0.7537362960630533,True
CUST_015189,1,212,16225.39,76.53485849056604,0,0.0,0.0,333,19.0990990990991,7485.066481901739,0,0,0,Frequent Buyers,3439782.6799999997,0.0047169811320754715,212.0,1629.6370189580052,24.289915602982237,,,,0,3961061.263100001,-0.6512935637829065,True
CUST_015194,3,310,7616.53,24.569451612903226,0,0.0,0.0,368,25.27173913043478,3277.9093259694505,0,0,0,Frequent Buyers,2361124.3,0.00967741935483871,103.33333333333333,1216.2067587208737,39.11095328250984,,,,0,2428689.554200003,-0.567263142857588,True
CUST_015195,3,1,3861.0,3861.0,0,0.0,0.0,3,10.0,153375.61725167598,0,0,0,Frequent Buyers,3861.0,3.0,0.3333333333333333,0.0,0.0,,,,0,27106.191100000004,-0.6568877654060997,True
CUST_015249,32,350,6688.46,19.109885714285713,0,0.0,0.0,257,40.85603112840467,3977.7055959004215,0,0,0,Frequent Buyers,2340961.0,0.09142857142857143,10.9375,843.2085778540603,44.91102314577124,,,,0,2331646.8476,-0.565254008818151,True
CUST_015251,9,111,10484.99,94.45936936936937,0,0.0,0.0,242,13.760330578512397,6016.32542150301,0,0,0,Frequent Buyers,1163833.89,0.08108108108108109,12.333333333333332,2429.480670150173,25.238858928247925,,,,0,1221264.6067999997,-0.5952094178333905,True
CUST_015290,5,204,7943.22,38.93735294117647,0,0.0,0.0,359,17.04735376044568,3315.4149129947336,0,0,0,Frequent Buyers,1620416.8800000001,0.024509803921568627,40.8,1366.5398460954832,21.710212650578374,,,,0,1702821.156899999,-0.5625185295092904,True
CUST_015299,67,7,4507.01,643.8585714285715,0,0.0,0.0,372,0.564516129032258,1051.8053650375846,0,0,0,Frequent Buyers,31549.07,9.571428571428571,0.1044776119402985,1562.892952199009,2.3094010767585034,,,,0,42124.35409999995,-0.6082137830899529,True
CUST_015311,1,2379,60767.9,25.543463640184953,0,0.0,0.0,374,190.82887700534758,32989.451089578855,0,0,0,Frequent Buyers,144566834.1,0.0004203446826397646,2379.0,2798.6808114121673,105.39884566097803,,,,0,190807133.26399997,-0.8472464596058272,True
CUST_015356,31,519,2766.5,5.330443159922929,0,0.0,0.0,368,42.30978260869565,1152.200118175047,0,0,0,Frequent Buyers,1435813.5,0.05973025048169557,16.741935483870968,370.01875074109415,62.00201609625287,,,,0,1444583.6164,-0.5626233124118952,True
CUST_015358,5,551,8347.2,15.149183303085302,0,0.0,0.0,366,45.16393442622951,3863.3034695272704,0,0,0,Frequent Buyers,4599307.2,0.009074410163339383,110.19999999999999,627.9304646216807,36.37192140465866,,,,0,5235827.0174,-0.6487486313471685,True
CUST_015482,16,98,11054.96,112.80571428571427,0,0.0,0.0,359,8.18941504178273,4131.084806209509,0,0,0,Frequent Buyers,1083386.0799999998,0.16326530612244897,6.125000000000001,5865.620455569897,49.49747468305833,,,,0,1597369.8238000006,-0.6059968892568877,True
CUST_015498,3,512,13316.4,26.00859375,0,0.0,0.0,367,41.85286103542234,6162.848813017515,0,0,0,Frequent Buyers,6817996.8,0.005859375,170.66666666666666,880.4410407290198,43.71879839763821,,,,0,6651050.127399999,-0.6909601024743767,True
CUST_015502,16,213,10384.93,48.75553990610329,0,0.0,0.0,369,17.317073170731707,4173.048487387292,0,0,0,Frequent Buyers,2211990.09,0.07511737089201878,13.3125,1670.4249065532201,27.712812921102035,,,,0,2191828.151700001,-0.5955021070677117,True
CUST_015513,33,308,14758.22,47.9162987012987,0,0.0,0.0,374,24.705882352941178,5967.213932886156,0,0,0,Frequent Buyers,4545531.76,0.10714285714285714,9.333333333333334,976.0103498597405,12.192894105447921,,,,0,4478734.403099998,-0.6667517545661183,True
CUST_015529,23,672,3995.23,5.945282738095238,0,0.0,0.0,367,54.93188010899183,1781.5064111913423,0,0,0,Frequent Buyers,2684794.56,0.03422619047619048,29.217391304347824,283.45644231815703,57.68304199098149,,,,0,3041708.7955999994,-0.6258124857516989,True
CUST_015547,7,702,4954.84,7.058176638176638,0,0.0,0.0,362,58.1767955801105,2344.500030271851,0,0,0,Frequent Buyers,3478297.68,0.009971509971509971,100.28571428571429,566.471554978712,73.32803011127464,,,,0,3623310.267400003,-0.6409938251540622,True
CUST_015555,12,899,4805.17,5.345016685205784,0,0.0,0.0,369,73.08943089430893,2267.0062210082597,0,0,0,Frequent Buyers,4319847.83,0.013348164627363738,74.91666666666666,884.3838940942633,91.2268235407401,,,,0,4341778.457899997,-0.6738783257149038,True
CUST_015601,11,410,6776.56,16.52819512195122,0,0.0,0.0,373,32.97587131367292,2921.258629512053,0,0,0,Frequent Buyers,2778389.6,0.026829268292682926,37.27272727272727,841.051074271553,48.10058904698223,,,,0,2667285.4952999977,-0.575811564469282,True
CUST_015615,10,423,10399.74,24.585673758865248,0,0.0,0.0,359,35.34818941504178,4729.327441762526,0,0,0,Frequent Buyers,4399090.02,0.02364066193853428,42.300000000000004,1181.1586295526383,36.97183612787803,,,,0,4327334.901999998,-0.6350836453308203,True
CUST_015640,4,484,12515.66,25.858801652892563,0,0.0,0.0,372,39.03225806451613,5660.009125878807,0,0,0,Frequent Buyers,6057579.4399999995,0.008264462809917356,121.0,1865.0518821827272,79.08645058836986,,,,0,6156496.470000003,-0.6803592487264071,True
CUST_015719,33,937,5045.61,5.384855923159018,0,0.0,0.0,338,83.16568047337277,2515.4791267422916,0,0,0,Frequent Buyers,4727736.569999999,0.035218783351120594,28.393939393939398,194.8173233869788,52.29643072587905,,,,0,4637029.0546999965,-0.6923981640865692,True
CUST_015749,235,10,44534.3,4453.43,0,0.0,0.0,332,0.9036144578313253,11037.260577956085,0,0,0,Frequent Buyers,445343.0,23.5,0.0425531914893617,1034.1436674853258,0.0,,,,0,753092.7705999999,-0.7587780066715795,True
CUST_015769,7,130,56252.72,432.7132307692308,0,0.0,0.0,371,10.512129380053908,21769.349549086204,0,0,0,Frequent Buyers,7312853.600000001,0.05384615384615385,18.57142857142857,6508.552984865376,10.376254944182254,,,,0,7403997.118700009,-0.7800108130871276,True
CUST_015838,11,167,33643.08,201.45556886227547,0,0.0,0.0,368,13.614130434782608,13430.408486739434,0,0,0,Frequent Buyers,5618394.36,0.0658682634730539,15.18181818181818,6152.368372250369,9.535023160258536,,,,0,5217308.089500001,-0.7399883312755287,True
CUST_015856,4,645,16387.57,25.40708527131783,0,0.0,0.0,365,53.013698630136986,7833.7611488955135,0,0,0,Frequent Buyers,10569982.65,0.006201550387596899,161.25,2893.2457588018688,95.3602817389574,,,,0,10551930.257,-0.7370938454416492,True
CUST_015861,12,546,3165.36,5.797362637362638,0,0.0,0.0,267,61.34831460674157,1942.1586905893862,0,0,0,Frequent Buyers,1728286.56,0.02197802197802198,45.5,863.3960815292133,139.17255476565774,,,,0,1620582.3074999985,-0.5738333830235248,True
CUST_015993,9,552,2797.57,5.068061594202899,0,0.0,0.0,44,376.3636363636364,10820.28707472821,0,0,0,Frequent Buyers,1544258.6400000001,0.016304347826086956,61.333333333333336,0.0,0.0,,,,0,1555945.774099999,-0.5678853134791664,True
CUST_016000,3,9,12393.7,1377.0777777777778,0,0.0,0.0,3,90.0,422691.7717811922,0,0,0,Frequent Buyers,111543.3,0.3333333333333333,3.0,0.0,0.0,,,,0,3034864.407200003,-0.7104239583363144,True
CUST_016013,4,139,37130.6,267.126618705036,0,0.0,0.0,371,11.23989218328841,14551.222101246587,0,0,0,Frequent Buyers,5161153.399999999,0.02877697841726619,34.75,4656.91143156778,28.146935890075138,,,,0,5170279.600599994,-0.7434266857783471,True
CUST_016029,39,242,81024.84,334.813388429752,0,0.0,0.0,374,19.41176470588235,31820.223983734155,0,0,0,Frequent Buyers,19608011.279999997,0.16115702479338842,6.205128205128205,12597.364241398544,16.11417595369576,,,,0,21756432.043199986,-0.808488825153069,True
CUST_016033,6,1137,8816.4,7.754089709762533,0,0.0,0.0,370,92.18918918918918,4373.166848341845,0,0,0,Frequent Buyers,10024246.799999999,0.005277044854881266,189.5,563.2302849930331,84.74028951252565,,,,0,9234826.194499986,-0.7420233517515479,True
CUST_016041,31,6,3166.4,527.7333333333333,0,0.0,0.0,141,1.276595744680851,2076.6233736351874,0,0,0,Frequent Buyers,18998.4,5.166666666666667,0.1935483870967742,1635.6794062407218,2.8284271247461903,,,,0,24196.395799999984,-0.5754882156714912,True
CUST_016133,4,338,14589.04,43.16284023668639,0,0.0,0.0,318,31.88679245283019,7420.529805589804,0,0,0,Frequent Buyers,4931095.5200000005,0.011834319526627219,84.5,2542.6082679144,43.92797134704341,,,,0,5563805.691599994,-0.6751086007312671,True
CUST_016161,2,474,5575.56,11.762784810126583,0,0.0,0.0,369,38.536585365853654,2504.6408124371524,0,0,0,Frequent Buyers,2642815.4400000004,0.004219409282700422,237.00000000000003,627.7554042247134,65.25079820712284,,,,0,2579249.9861000003,-0.5830213903259676,True
CUST_016180,100,162,10254.18,63.29740740740741,0,0.0,0.0,253,19.209486166007906,5103.7709628083885,0,0,0,Frequent Buyers,1661177.1600000001,0.6172839506172839,1.62,1131.1021493216247,14.142135623730951,,,,0,1690576.0104999982,-0.5860264948888922,True
CUST_016182,72,28,6617.65,236.34464285714284,0,0.0,0.0,295,2.847457627118644,2314.829575357166,0,0,0,Frequent Buyers,185294.19999999998,2.5714285714285716,0.38888888888888884,1697.211769589562,7.571877794400366,,,,0,194268.62139999977,-0.5630570614988282,True
CUST_016187,32,295,6911.44,23.428610169491524,0,0.0,0.0,284,31.161971830985916,3638.828214070541,0,0,0,Frequent Buyers,2038874.7999999998,0.10847457627118644,9.21875,1241.781367954923,51.24695112882326,,,,0,2005896.9013000024,-0.5603681430286502,True
CUST_016210,2,123,21086.3,171.43333333333334,0,0.0,0.0,374,9.866310160427807,8063.395532056454,0,0,0,Frequent Buyers,2593614.9,0.016260162601626018,61.49999999999999,7481.614050521898,36.09593698280551,,,,0,3449592.4351999993,-0.6841432088346905,True
CUST_016241,10,662,2607.87,3.939380664652568,0,0.0,0.0,370,53.67567567567567,1155.440574065256,0,0,0,Frequent Buyers,1726409.94,0.015105740181268883,66.2,393.5187402039027,77.84386081552397,,,,0,1851643.6620999982,-0.600083012913908,True
CUST_016308,38,4,2560.0,640.0,0,0.0,0.0,261,0.4597701149425288,848.0826242429615,0,0,0,Frequent Buyers,10240.0,9.5,0.10526315789473684,261.2789058968723,0.0,,,,0,12011.081599999998,-0.5812393169604794,True
CUST_016333,8,45,26626.8,591.7066666666667,0,0.0,0.0,310,4.354838709677419,10625.137722623118,0,0,0,Frequent Buyers,1198206.0,0.17777777777777778,5.625,3868.9227018727925,8.770214744615247,,,,0,2443271.0851,-0.7224574325030759,True
CUST_016360,5,662,3512.53,5.305936555891239,0,0.0,0.0,88,225.6818181818182,6962.607157985358,0,0,0,Frequent Buyers,2325294.8600000003,0.0075528700906344415,132.4,1812.0813349433297,325.2691193458119,,,,0,2296131.7832000013,-0.6091800207370567,True
CUST_016422,17,369,34684.4,93.99566395663958,0,0.0,0.0,369,30.0,15062.549040044918,0,0,0,Frequent Buyers,12798543.6,0.04607046070460705,21.705882352941178,2404.2056120057623,14.127396551853893,,,,0,10156794.862999996,-0.7521024031563849,True
CUST_016446,1,3,168472.5,56157.5,0,0.0,0.0,206,0.4368932038834952,80354.70037220603,1,1,1,Big Spenders,505417.5,0.3333333333333333,3.0,119123.94597411975,0.7071067811865476,,,,0,107521510.25899996,-0.8364246944461393,True
CUST_016523,2,290,9418.47,32.47748275862069,0,0.0,0.0,316,27.531645569620252,4723.7047462631845,0,0,0,Frequent Buyers,2731356.3,0.006896551724137931,145.0,956.8584769050227,25.06657801402763,,,,0,2976815.261800004,-0.5971622409132541,True
CUST_016525,2,183,13027.45,71.18825136612023,0,0.0,0.0,367,14.959128065395097,5320.466141558458,0,0,0,Frequent Buyers,2384023.35,0.01092896174863388,91.5,816.1694597069492,8.460693430998036,,,,0,2826519.768199999,-0.6164986545974832,True
CUST_016532,18,4,6748.8,1687.2,0,0.0,0.0,339,0.35398230088495575,1837.1091512344449,0,0,0,Frequent Buyers,26995.2,4.5,0.2222222222222222,348.33363317371465,0.5773502691896257,,,,0,48323.44229999997,-0.6669900757574881,True
CUST_016549,10,981,4154.64,4.235107033639144,0,0.0,0.0,334,88.11377245508983,2192.335478876681,0,0,0,Frequent Buyers,4075701.8400000003,0.010193679918450561,98.1,1420.0060641067698,386.66264365723254,,,,0,3845077.6571999975,-0.673905248532708,True
CUST_016558,1,460,8338.49,18.127152173913043,0,0.0,0.0,367,37.60217983651226,3798.172522352917,0,0,0,Frequent Buyers,3835705.4,0.002173913043478261,460.0,1356.1906291121713,46.89705036922187,,,,0,4381130.397199998,-0.6078571877927336,True
CUST_016684,4,277,66653.56,240.6265703971119,0,0.0,0.0,358,23.212290502793294,29617.46568706707,0,0,0,Frequent Buyers,18463036.12,0.01444043321299639,69.25,12861.746377621768,42.625305473001205,,,,0,23329494.955499962,-0.8019512507657595,True
CUST_016686,47,585,3062.83,5.235606837606838,0,0.0,0.0,355,49.436619718309856,1312.345524840746,0,0,0,Frequent Buyers,1791755.55,0.08034188034188035,12.446808510638297,411.10554714290424,62.254183259708206,,,,0,1802040.213100001,-0.5767783503014549,True
CUST_016705,1,270,14034.99,51.98144444444444,0,0.0,0.0,359,22.56267409470752,6176.523413207208,0,0,0,Frequent Buyers,3789447.3,0.003703703703703704,270.0,1088.5270284004587,26.413380447543375,,,,0,4403618.742100006,-0.6430109404559513,True
CUST_016713,19,624,6923.13,11.094759615384616,0,0.0,0.0,366,51.14754098360656,3148.6887238353243,0,0,0,Frequent Buyers,4320033.12,0.030448717948717948,32.8421052631579,916.2122285938996,78.01709214439273,,,,0,4135177.3194000036,-0.6343645424709445,True
CUST_016729,38,660,7239.92,10.969575757575758,0,0.0,0.0,241,82.15767634854772,4898.715981749593,0,0,0,Frequent Buyers,4778347.2,0.05757575757575758,17.36842105263158,1233.7206528356949,80.876448982383,,,,0,4688169.466299997,-0.6634139701092584,True
CUST_016745,87,357,7194.3,20.152100840336136,0,0.0,0.0,312,34.32692307692307,3214.5294537773984,0,0,0,Frequent Buyers,2568365.1,0.24369747899159663,4.103448275862069,121.35076926002564,37.589892258425,,,,0,2547410.290899998,-0.5719637894288541,True
CUST_016746,5,449,6697.66,14.91683741648107,0,0.0,0.0,359,37.5208913649025,3071.286857933716,0,0,0,Frequent Buyers,3007249.34,0.011135857461024499,89.8,540.1790410286823,36.44516428828384,,,,0,2859073.5149000008,-0.5901491117591731,True
CUST_016764,4,706,2799.25,3.9649433427762037,0,0.0,0.0,143,148.1118881118881,3408.3434555018166,0,0,0,Frequent Buyers,1976270.5,0.0056657223796034,176.5,443.92870829672637,108.89444430272832,,,,0,2151128.5497999997,-0.6115338958292456,True
CUST_016779,2,333,10629.72,31.92108108108108,0,0.0,0.0,367,27.220708446866485,4667.189249001964,0,0,0,Frequent Buyers,3539696.76,0.006006006006006006,166.5,918.0132891194984,22.52961014605742,,,,0,3979872.394900003,-0.6105713121742602,True
CUST_016839,9,266,16594.35,62.38477443609022,0,0.0,0.0,370,21.567567567567565,6974.398377443433,0,0,0,Frequent Buyers,4414097.1,0.03383458646616541,29.555555555555557,909.3052606752403,13.723459233492601,,,,0,4044561.1782999993,-0.6657974142724804,True
CUST_016843,43,378,10196.57,26.97505291005291,0,0.0,0.0,327,34.678899082568805,4731.003783993723,0,0,0,Frequent Buyers,3854303.46,0.11375661375661375,8.790697674418604,1055.852532833855,48.61069841094653,,,,0,3844302.8524999954,-0.6147163607195124,True
CUST_016873,5,279,7123.62,25.53268817204301,0,0.0,0.0,364,22.994505494505496,3042.815574036424,0,0,0,Frequent Buyers,1987489.98,0.017921146953405017,55.800000000000004,2637.70201935321,90.07219326740079,,,,0,2091201.0810999998,-0.5661635984069755,True
CUST_016904,4,710,3754.27,5.287704225352113,0,0.0,0.0,367,58.03814713896458,1746.478701440119,0,0,0,Frequent Buyers,2665531.7,0.005633802816901409,177.5,143.64898221590946,31.37408697210699,,,,0,2579284.7245999975,-0.6232804192709351,True
CUST_016923,12,672,7247.61,10.785133928571428,0,0.0,0.0,363,55.53719008264463,3402.6652303215124,0,0,0,Frequent Buyers,4870393.92,0.017857142857142856,56.0,813.0267698493492,83.99603165229493,,,,0,4563333.379300001,-0.6625168635893353,True
CUST_016931,5,898,4604.22,5.127193763919822,0,0.0,0.0,370,72.8108108108108,2194.3117008305317,0,0,0,Frequent Buyers,4134589.56,0.005567928730512249,179.6,432.86418135484473,75.88807547961669,,,,0,3957680.0174000007,-0.6726062750843724,True
CUST_017017,3,252,8694.26,34.50103174603175,0,0.0,0.0,373,20.26809651474531,3606.338931225361,0,0,0,Frequent Buyers,2190953.52,0.011904761904761904,84.0,1799.8991880195217,45.09988913511872,,,,0,2804605.5429000026,-0.5881590475464471,True
CUST_017059,30,516,3095.04,5.9981395348837205,0,0.0,0.0,370,41.83783783783784,1292.1092280367209,0,0,0,Frequent Buyers,1597040.64,0.05813953488372093,17.2,556.0491388957155,95.31351775412901,,,,0,1570309.7550999988,-0.566605787147355,True
CUST_017107,33,418,10815.43,25.874234449760767,0,0.0,0.0,278,45.10791366906474,6098.634077635499,0,0,0,Frequent Buyers,4520849.74,0.07894736842105263,12.666666666666668,1173.3260899504169,46.551047249229526,,,,0,4548365.745100001,-0.6457131374109404,True
CUST_017139,16,478,10668.47,22.31897489539749,0,0.0,0.0,289,49.61937716262976,6063.710854999001,0,0,0,Frequent Buyers,5099528.66,0.03347280334728033,29.875000000000004,517.9158359794894,29.737742572921256,,,,0,5146955.434900006,-0.6598826854262452,True
CUST_017231,12,541,3174.32,5.867504621072089,0,0.0,0.0,361,44.958448753462605,1419.5696912323276,0,0,0,Frequent Buyers,1717307.12,0.022181146025878003,45.083333333333336,517.9824842598445,83.5239486614468,,,,0,1598967.236599998,-0.5718954237930388,True
CUST_017238,3,566,3744.65,6.615989399293286,0,0.0,0.0,371,45.76819407008086,1680.3104664860225,0,0,0,Frequent Buyers,2119471.9,0.00530035335689046,188.66666666666666,638.3215203106242,69.55333684782252,,,,0,2183273.996000001,-0.5874470594445331,True
CUST_017243,1,400,8676.85,21.692125,0,0.0,0.0,370,32.43243243243243,3857.433495655838,0,0,0,Frequent Buyers,3470740.0,0.0025,400.0,1792.226880268883,53.74631770332426,,,,0,3850493.7320999997,-0.5953092176999711,True
CUST_017315,2,473,6292.26,13.302875264270613,0,0.0,0.0,358,39.63687150837989,2924.9494131890915,0,0,0,Frequent Buyers,2976238.98,0.004228329809725159,236.5,397.6508362454009,36.481730587605995,,,,0,2972432.1148999995,-0.5907187418097708,True
CUST_017338,17,753,6643.93,8.8232802124834,0,0.0,0.0,361,62.57617728531856,3139.9243728277556,0,0,0,Frequent Buyers,5002879.29,0.02257636122177955,44.29411764705882,519.8644067687267,46.807228786445656,,,,0,4406659.3629,-0.6582125453020142,True
CUST_017340,30,407,12353.29,30.352063882063884,0,0.0,0.0,366,33.36065573770492,5293.411079758989,0,0,0,Frequent Buyers,5027789.03,0.07371007371007371,13.566666666666666,3633.327681125573,103.45208230544871,,,,0,4872326.011999992,-0.6577358756866083,True
CUST_017365,13,468,4801.56,10.259743589743591,0,0.0,0.0,333,42.16216216216216,2330.704162608819,0,0,0,Frequent Buyers,2247130.08,0.027777777777777776,36.0,110.99857206288735,19.407902170679517,,,,0,2225763.4140999992,-0.5682458335674866,True
CUST_017381,9,109,20275.61,186.01477064220185,0,0.0,0.0,372,8.790322580645162,7569.418496132027,0,0,0,Frequent Buyers,2210041.49,0.08256880733944955,12.11111111111111,791.7388583101965,7.632168761236874,,,,0,2205002.3154000007,-0.670554914977986,True
CUST_017389,1,213,31833.68,149.45389671361502,0,0.0,0.0,331,19.305135951661633,14856.0800320952,0,0,0,Frequent Buyers,6780573.84,0.004694835680751174,213.0,7389.8749116341605,20.758532382292028,,,,0,6740397.744000001,-0.7424959002424842,True
CUST_017396,39,27,7330.8,271.5111111111111,0,0.0,0.0,372,2.1774193548387095,2109.430482948888,0,0,0,Frequent Buyers,197931.6,1.4444444444444444,0.6923076923076923,1044.96240123748,2.1213203435596424,,,,0,208291.50689999998,-0.5881863620928619,True
CUST_017404,4,198,31906.82,161.14555555555555,0,0.0,0.0,360,16.5,13480.539197009077,0,0,0,Frequent Buyers,6317550.36,0.020202020202020204,49.49999999999999,3976.680747604297,23.895606290697042,,,,0,5968292.043000004,-0.7315257709874778,True
CUST_017428,1,328,17256.85,52.61234756097561,0,0.0,0.0,369,26.666666666666664,7583.057861575921,0,0,0,Frequent Buyers,5660246.8,0.003048780487804878,328.0,1357.9933602286135,21.694853460363976,,,,0,5866517.858700003,-0.6918928586176154,True
CUST_017450,8,337,194550.79,577.3020474777448,0,0.0,0.0,368,27.47282608695652,85602.68691969101,0,0,0,Frequent Buyers,65563616.230000004,0.02373887240356083,42.125,34426.16779410722,36.0774629558861,,,,0,126197908.82949984,-0.8628660479537293,True
CUST_017509,58,366,6115.14,16.708032786885248,0,0.0,0.0,63,174.28571428571428,14458.634096042872,0,0,0,Frequent Buyers,2238141.24,0.15846994535519127,6.310344827586206,0.0,0.0,,,,0,2353496.537500002,-0.5624549237863183,True
CUST_017511,3,963,91062.38,94.5611422637591,0,0.0,0.0,374,77.24598930481284,44848.43521831482,0,0,0,Frequent Buyers,87693071.94,0.003115264797507788,321.0,8099.593110786491,76.4476945368531,,,,0,72892722.8848999,-0.8363073365447531,True
CUST_017581,1,440,11045.04,25.102363636363638,0,0.0,0.0,372,35.483870967741936,4960.1032382993935,0,0,0,Frequent Buyers,4859817.600000001,0.0022727272727272726,440.0,1072.1543341329177,38.06135397836849,,,,0,4830875.452600005,-0.6549792850700205,True
CUST_017602,2,560,5102.97,9.11244642857143,0,0.0,0.0,324,51.85185185185185,2666.172794551384,0,0,0,Frequent Buyers,2857663.2,0.0035714285714285713,280.0,1124.3554522925567,132.97493498149692,,,,0,2844747.924899997,-0.6067295303219032,True
CUST_017611,7,576,3984.22,6.9170486111111105,0,0.0,0.0,361,47.86703601108033,1832.9306442605625,0,0,0,Frequent Buyers,2294910.7199999997,0.012152777777777778,82.28571428571428,247.62009941305925,69.79016167531543,,,,0,2270361.8851999985,-0.5885270552729084,True
CUST_017675,1,705,20374.28,28.89968794326241,0,0.0,0.0,367,57.629427792915536,9862.466836075811,0,0,0,Frequent Buyers,14363867.399999999,0.0014184397163120568,705.0,1400.6003072016422,69.83015108103376,,,,0,14482480.633400012,-0.7583400074421979,True
CUST_017677,2,304,16363.23,53.82641447368421,0,0.0,0.0,369,24.715447154471544,7105.773638584791,0,0,0,Frequent Buyers,4974421.92,0.006578947368421052,152.0,1447.942752836474,23.846732830026568,,,,0,4978450.764400004,-0.6838290027542555,True
CUST_017706,4,382,10504.49,27.498664921465966,0,0.0,0.0,367,31.22615803814714,4670.306542402096,0,0,0,Frequent Buyers,4012715.1799999997,0.010471204188481676,95.5,1583.8131081322906,50.71817557181383,,,,0,4379093.641599999,-0.6193084230697592,True
CUST_017735,2,690,13110.02,19.000028985507246,0,0.0,0.0,368,56.24999999999999,6273.7279541553335,0,0,0,Frequent Buyers,9045913.8,0.002898550724637681,345.0,1158.0038482808825,59.450259320993155,,,,0,9485429.976799998,-0.7222834334875099,True
CUST_017757,1,741,5605.29,7.564493927125506,0,0.0,0.0,372,59.75806451612903,2637.252641028711,0,0,0,Frequent Buyers,4153519.89,0.001349527665317139,741.0,701.4737667879439,90.74276830690145,,,,0,4939611.231899994,-0.6614351110560304,True
CUST_017811,4,851,7837.73,9.210023501762631,0,0.0,0.0,334,76.437125748503,4187.969396096358,0,0,0,Frequent Buyers,6669908.2299999995,0.004700352526439483,212.75,1088.850158052827,111.34144182049496,,,,0,6083951.816700007,-0.6938936913966729,True
CUST_017841,2,7847,40991.57,5.223852427679368,0,0.0,0.0,373,631.1260053619303,24889.129274806837,0,0,0,Frequent Buyers,321660849.79,0.0002548744743213967,3923.5,5547.054838532937,995.2608954440037,,,,0,234539302.79019985,-0.8529982491754244,True
CUST_017857,4,54,26879.04,497.76,0,0.0,0.0,366,4.426229508196721,9371.53929521442,0,0,0,Frequent Buyers,1451468.1600000001,0.07407407407407407,13.5,5209.225460302775,10.598742063723098,,,,0,2754343.3685000003,-0.722070105937999,True
CUST_017865,31,370,10526.32,28.449513513513512,0,0.0,0.0,364,30.494505494505496,4465.738100839116,0,0,0,Frequent Buyers,3894738.4,0.08378378378378379,11.935483870967742,1291.4470916249984,37.107950630558946,,,,0,3808363.911399995,-0.6148026230526158,True
CUST_017920,4,696,4204.1,6.040373563218392,0,0.0,0.0,374,55.82887700534759,1922.0986362923165,0,0,0,Frequent Buyers,2926053.6,0.005747126436781609,174.0,914.5110347247502,190.13153341831543,,,,0,3036096.7855999987,-0.6306392065473014,True
CUST_017949,1,70,58510.48,835.864,0,0.0,0.0,371,5.660377358490566,21061.56986709925,0,0,0,Frequent Buyers,4095733.6,0.014285714285714285,70.0,11370.195773359988,10.785793124908958,,,,0,7893144.814500009,-0.7817053351751826,True
CUST_018041,12,472,4183.39,8.863114406779662,0,0.0,0.0,373,37.96246648793566,1801.6646260982313,0,0,0,Frequent Buyers,1974560.08,0.025423728813559324,39.33333333333333,401.0788055046041,64.06767255540557,,,,0,2012589.1955000013,-0.5655665311767856,True
CUST_018055,7,360,6784.19,18.84497222222222,0,0.0,0.0,370,29.18918918918919,2925.8596798238455,0,0,0,Frequent Buyers,2442308.4,0.019444444444444445,51.42857142857143,1341.6097418493202,76.01315675591957,,,,0,2365972.1481,-0.565254008818151,True
CUST_018087,98,2,4055.72,2027.86,0,0.0,0.0,291,0.2061855670103093,1247.2848872679247,0,0,0,Frequent Buyers,8111.44,49.0,0.02040816326530612,1661.785788602129,0.0,,,,0,15000.321399999984,-0.6465755785092299,True
CUST_018092,2,89,9068.26,101.89056179775281,0,0.0,0.0,366,7.2950819672131155,3349.9650009584057,0,0,0,Frequent Buyers,807075.14,0.02247191011235955,44.5,1899.4116982107907,16.214705259938174,,,,0,1323979.2445999994,-0.5831402245395263,True
CUST_018102,1,431,259657.3,602.45313225058,0,0.0,0.0,367,35.23160762942779,119616.59336182925,0,0,0,Frequent Buyers,111912296.3,0.002320185614849188,431.0,37149.57094604952,80.15141920140903,,,,0,287397523.71359986,-0.8640344450164785,True
CUST_018109,2,444,8052.97,18.13731981981982,0,0.0,0.0,370,36.0,3612.517893067385,0,0,0,Frequent Buyers,3575518.68,0.0045045045045045045,222.0,1044.6694252689063,21.95449840010015,,,,0,3933480.9985000007,-0.5963938428515375,True
CUST_018118,11,1279,5653.82,4.420500390930414,0,0.0,0.0,370,103.7027027027027,2784.134331691389,0,0,0,Frequent Buyers,7231235.779999999,0.008600469116497263,116.27272727272728,619.4462970804384,129.4562345608224,,,,0,12806395.103699984,-0.7436056400165914,True
